two_theta_deg,intensity
2.915999999999980474e+01,0.000000000000000000e+00
2.917999999999980432e+01,0.000000000000000000e+00
2.919999999999980389e+01,0.000000000000000000e+00
2.921999999999980346e+01,0.000000000000000000e+00
2.923999999999980304e+01,0.000000000000000000e+00
2.925999999999980261e+01,0.000000000000000000e+00
2.927999999999980218e+01,0.000000000000000000e+00
2.929999999999980176e+01,0.000000000000000000e+00
2.931999999999980133e+01,0.000000000000000000e+00
2.933999999999980091e+01,0.000000000000000000e+00
2.935999999999980048e+01,0.000000000000000000e+00
2.937999999999980005e+01,0.000000000000000000e+00
2.939999999999979963e+01,0.000000000000000000e+00
2.941999999999979920e+01,0.000000000000000000e+00
2.943999999999979877e+01,0.000000000000000000e+00
2.945999999999979835e+01,0.000000000000000000e+00
2.947999999999979792e+01,0.000000000000000000e+00
2.949999999999979750e+01,0.000000000000000000e+00
2.951999999999979707e+01,0.000000000000000000e+00
2.953999999999979664e+01,0.000000000000000000e+00
2.955999999999979622e+01,0.000000000000000000e+00
2.957999999999979579e+01,0.000000000000000000e+00
2.959999999999979536e+01,0.000000000000000000e+00
2.961999999999979494e+01,0.000000000000000000e+00
2.963999999999979451e+01,0.000000000000000000e+00
2.965999999999979408e+01,0.000000000000000000e+00
2.967999999999979366e+01,0.000000000000000000e+00
2.969999999999979323e+01,0.000000000000000000e+00
2.971999999999979281e+01,0.000000000000000000e+00
2.973999999999979238e+01,0.000000000000000000e+00
2.975999999999979195e+01,0.000000000000000000e+00
2.977999999999979153e+01,0.000000000000000000e+00
2.979999999999979110e+01,0.000000000000000000e+00
2.981999999999979067e+01,0.000000000000000000e+00
2.983999999999979025e+01,0.000000000000000000e+00
2.985999999999978982e+01,0.000000000000000000e+00
2.987999999999978940e+01,0.000000000000000000e+00
2.989999999999978897e+01,0.000000000000000000e+00
2.991999999999978854e+01,0.000000000000000000e+00
2.993999999999978812e+01,0.000000000000000000e+00
2.995999999999978769e+01,0.000000000000000000e+00
2.997999999999978726e+01,0.000000000000000000e+00
2.999999999999978684e+01,0.000000000000000000e+00
3.001999999999978641e+01,0.000000000000000000e+00
3.003999999999978598e+01,0.000000000000000000e+00
3.005999999999978556e+01,0.000000000000000000e+00
3.007999999999978513e+01,0.000000000000000000e+00
3.009999999999978471e+01,0.000000000000000000e+00
3.011999999999978428e+01,0.000000000000000000e+00
3.013999999999978385e+01,0.000000000000000000e+00
3.015999999999978343e+01,0.000000000000000000e+00
3.017999999999978300e+01,0.000000000000000000e+00
3.019999999999978257e+01,0.000000000000000000e+00
3.021999999999978215e+01,0.000000000000000000e+00
3.023999999999978172e+01,0.000000000000000000e+00
3.025999999999978129e+01,0.000000000000000000e+00
3.027999999999978087e+01,0.000000000000000000e+00
3.029999999999978044e+01,0.000000000000000000e+00
3.031999999999978002e+01,0.000000000000000000e+00
3.033999999999977959e+01,0.000000000000000000e+00
3.035999999999977916e+01,0.000000000000000000e+00
3.037999999999977874e+01,0.000000000000000000e+00
3.039999999999977831e+01,0.000000000000000000e+00
3.041999999999977788e+01,0.000000000000000000e+00
3.043999999999977746e+01,0.000000000000000000e+00
3.045999999999977703e+01,0.000000000000000000e+00
3.047999999999977661e+01,0.000000000000000000e+00
3.049999999999977618e+01,0.000000000000000000e+00
3.051999999999977575e+01,0.000000000000000000e+00
3.053999999999977533e+01,0.000000000000000000e+00
3.055999999999977490e+01,0.000000000000000000e+00
3.057999999999977447e+01,0.000000000000000000e+00
3.059999999999977405e+01,0.000000000000000000e+00
3.061999999999977362e+01,0.000000000000000000e+00
3.063999999999977319e+01,0.000000000000000000e+00
3.065999999999977277e+01,0.000000000000000000e+00
3.067999999999977234e+01,0.000000000000000000e+00
3.069999999999977192e+01,0.000000000000000000e+00
3.071999999999977149e+01,0.000000000000000000e+00
3.073999999999977106e+01,0.000000000000000000e+00
3.075999999999977064e+01,0.000000000000000000e+00
3.077999999999977021e+01,0.000000000000000000e+00
3.079999999999976978e+01,0.000000000000000000e+00
3.081999999999976936e+01,0.000000000000000000e+00
3.083999999999976893e+01,0.000000000000000000e+00
3.085999999999976851e+01,0.000000000000000000e+00
3.087999999999976808e+01,0.000000000000000000e+00
3.089999999999976765e+01,0.000000000000000000e+00
3.091999999999976723e+01,0.000000000000000000e+00
3.093999999999976680e+01,0.000000000000000000e+00
3.095999999999976637e+01,0.000000000000000000e+00
3.097999999999976595e+01,0.000000000000000000e+00
3.099999999999976552e+01,0.000000000000000000e+00
3.101999999999976509e+01,0.000000000000000000e+00
3.103999999999976467e+01,0.000000000000000000e+00
3.105999999999976424e+01,0.000000000000000000e+00
3.107999999999976382e+01,0.000000000000000000e+00
3.109999999999976339e+01,0.000000000000000000e+00
3.111999999999976296e+01,0.000000000000000000e+00
3.113999999999976254e+01,0.000000000000000000e+00
3.115999999999976211e+01,0.000000000000000000e+00
3.117999999999976168e+01,0.000000000000000000e+00
3.119999999999976126e+01,0.000000000000000000e+00
3.121999999999976083e+01,0.000000000000000000e+00
3.123999999999976040e+01,0.000000000000000000e+00
3.125999999999975998e+01,0.000000000000000000e+00
3.127999999999975955e+01,0.000000000000000000e+00
3.129999999999975913e+01,0.000000000000000000e+00
3.131999999999975870e+01,0.000000000000000000e+00
3.133999999999975827e+01,0.000000000000000000e+00
3.135999999999975785e+01,0.000000000000000000e+00
3.137999999999975742e+01,0.000000000000000000e+00
3.139999999999975699e+01,0.000000000000000000e+00
3.141999999999975657e+01,0.000000000000000000e+00
3.143999999999975614e+01,0.000000000000000000e+00
3.145999999999975572e+01,0.000000000000000000e+00
3.147999999999975529e+01,0.000000000000000000e+00
3.149999999999975486e+01,0.000000000000000000e+00
3.151999999999975444e+01,0.000000000000000000e+00
3.153999999999975401e+01,0.000000000000000000e+00
3.155999999999975358e+01,0.000000000000000000e+00
